Date,Open,High,Low,Close
1991-04-05,10.252,10.252,10.252,10.252
1991-04-08,10.258,10.258,10.258,10.258
1991-04-09,10.24,10.24,10.24,10.24
1991-04-10,10.293,10.293,10.293,10.293
1991-04-11,10.275,10.275,10.275,10.275
1991-04-12,10.374,10.374,10.374,10.374
1991-04-15,10.41,10.41,10.41,10.41
1991-04-16,10.427,10.427,10.427,10.427
1991-04-17,10.428,10.428,10.428,10.428
1991-04-18,10.392,10.392,10.392,10.392
1991-04-19,10.339,10.339,10.339,10.339
1991-04-22,10.41,10.41,10.41,10.41
1991-04-23,10.447,10.447,10.447,10.447
1991-04-24,10.447,10.447,10.447,10.447
1991-04-25,10.375,10.375,10.375,10.375
1991-04-26,10.429,10.429,10.429,10.429
1991-04-29,10.412,10.412,10.412,10.412
1991-04-30,10.303,10.303,10.303,10.303
1991-05-01,10.321,10.321,10.321,10.321
1991-05-02,10.267,10.267,10.267,10.267
1991-05-03,10.304,10.304,10.304,10.304
1991-05-06,10.304,10.304,10.304,10.304
1991-05-07,10.249,10.249,10.249,10.249
1991-05-08,10.231,10.231,10.231,10.231
1991-05-09,10.249,10.249,10.249,10.249
1991-05-10,10.231,10.231,10.231,10.231
1991-05-13,10.268,10.268,10.268,10.268
1991-05-14,10.304,10.304,10.304,10.304
1991-05-15,10.36,10.36,10.36,10.36
1991-05-16,10.305,10.305,10.305,10.305
1991-05-17,10.342,10.342,10.342,10.342
1991-05-20,10.287,10.287,10.287,10.287
1991-05-21,10.25,10.25,10.25,10.25
1991-05-22,10.213,10.213,10.213,10.213
1991-05-23,10.176,10.176,10.176,10.176
1991-05-24,10.232,10.232,10.232,10.232
1991-05-28,10.194,10.194,10.194,10.194
1991-05-29,10.232,10.232,10.232,10.232
1991-05-30,10.251,10.251,10.251,10.251
1991-05-31,10.251,10.251,10.251,10.251
1991-06-03,10.27,10.27,10.27,10.27
1991-06-04,10.308,10.308,10.308,10.308
1991-06-05,10.308,10.308,10.308,10.308
1991-06-06,10.309,10.309,10.309,10.309
1991-06-07,10.271,10.271,10.271,10.271
1991-06-10,10.214,10.214,10.214,10.214
1991-06-11,10.272,10.272,10.272,10.272
1991-06-12,10.272,10.272,10.272,10.272
1991-06-13,10.253,10.253,10.253,10.253
1991-06-14,10.253,10.253,10.253,10.253
1991-06-17,10.311,10.311,10.311,10.311
1991-06-18,10.331,10.331,10.331,10.331
1991-06-19,10.293,10.293,10.293,10.293
1991-06-20,10.274,10.274,10.274,10.274
1991-06-21,10.255,10.255,10.255,10.255
1991-06-24,10.314,10.314,10.314,10.314
1991-06-25,10.353,10.353,10.353,10.353
1991-06-26,10.353,10.353,10.353,10.353
1991-06-27,10.354,10.354,10.354,10.354
1991-06-28,10.316,10.316,10.316,10.316
1991-07-01,10.257,10.257,10.257,10.257
1991-07-02,10.258,10.258,10.258,10.258
1991-07-03,10.219,10.219,10.219,10.219
1991-07-04,10.219,10.219,10.219,10.219
1991-07-05,10.18,10.18,10.18,10.18
1991-07-08,10.18,10.18,10.18,10.18
1991-07-09,10.121,10.121,10.121,10.121
1991-07-10,10.122,10.122,10.122,10.122
1991-07-11,10.102,10.102,10.102,10.102
1991-07-12,10.182,10.182,10.182,10.182
1991-07-15,10.202,10.202,10.202,10.202
1991-07-16,10.222,10.222,10.222,10.222
1991-07-17,10.223,10.223,10.223,10.223
1991-07-18,10.223,10.223,10.223,10.223
1991-07-19,10.224,10.224,10.224,10.224
1991-07-22,10.224,10.224,10.224,10.224
1991-07-23,10.225,10.225,10.225,10.225
1991-07-24,10.225,10.225,10.225,10.225
1991-07-25,10.205,10.205,10.205,10.205
1991-07-26,10.206,10.206,10.206,10.206
1991-07-29,10.862,10.862,10.862,10.862
1991-07-30,10.227,10.227,10.227,10.227
1991-07-31,10.228,10.228,10.228,10.228
1991-08-01,10.208,10.208,10.208,10.208
1991-08-02,10.127,10.127,10.127,10.127
1991-08-05,10.086,10.086,10.086,10.086
1991-08-06,10.066,10.066,10.066,10.066
1991-08-07,10.066,10.066,10.066,10.066
1991-08-08,10.046,10.046,10.046,10.046
1991-08-09,10.046,10.046,10.046,10.046
1991-08-12,10.067,10.067,10.067,10.067
1991-08-13,10.088,10.088,10.088,10.088
1991-08-14,10.068,10.068,10.068,10.068
1991-08-15,10.047,10.047,10.047,10.047
1991-08-16,10.048,10.048,10.048,10.048
1991-08-19,9.985,9.985,9.985,9.985
1991-08-20,9.985,9.985,9.985,9.985
1991-08-21,10.006,10.006,10.006,10.006
1991-08-22,10.028,10.028,10.028,10.028
1991-08-23,10.05,10.05,10.05,10.05
1991-08-27,10.05,10.05,10.05,10.05
1991-08-28,10.029,10.029,10.029,10.029
1991-08-29,9.966,9.966,9.966,9.966
1991-08-30,10.009,10.009,10.009,10.009
1991-09-02,9.924,9.924,9.924,9.924
1991-09-03,9.902,9.902,9.902,9.902
1991-09-04,9.817,9.817,9.817,9.817
1991-09-05,9.731,9.731,9.731,9.731
1991-09-06,9.645,9.645,9.645,9.645
1991-09-09,9.559,9.559,9.559,9.559
1991-09-10,9.58,9.58,9.58,9.58
1991-09-11,9.558,9.558,9.558,9.558
1991-09-12,9.514,9.514,9.514,9.514
1991-09-13,9.513,9.513,9.513,9.513
1991-09-16,9.578,9.578,9.578,9.578
1991-09-17,9.621,9.621,9.621,9.621
1991-09-18,9.599,9.599,9.599,9.599
1991-09-19,9.598,9.598,9.598,9.598
1991-09-20,9.597,9.597,9.597,9.597
1991-09-23,9.641,9.641,9.641,9.641
1991-09-24,9.619,9.619,9.619,9.619
1991-09-25,9.596,9.596,9.596,9.596
1991-09-26,9.574,9.574,9.574,9.574
1991-09-27,9.573,9.573,9.573,9.573
1991-09-30,9.573,9.573,9.573,9.573
1991-10-01,9.55,9.55,9.55,9.55
1991-10-02,9.55,9.55,9.55,9.55
1991-10-03,9.527,9.527,9.527,9.527
1991-10-04,9.552,9.552,9.552,9.552
1991-10-07,9.529,9.529,9.529,9.529
1991-10-08,9.595,9.595,9.595,9.595
1991-10-09,9.684,9.684,9.684,9.684
1991-10-10,9.751,9.751,9.751,9.751
1991-10-11,9.726,9.726,9.726,9.726
1991-10-14,9.738,9.738,9.738,9.738
1991-10-15,9.737,9.737,9.737,9.737
1991-10-17,9.758,9.758,9.758,9.758
1991-10-18,9.71,9.71,9.71,9.71
1991-10-21,9.778,9.778,9.778,9.778
1991-10-22,9.569,9.569,9.569,9.569
1991-10-23,9.8,9.8,9.8,9.8
1991-10-24,9.822,9.822,9.822,9.822
1991-10-25,9.796,9.796,9.796,9.796
1991-10-28,9.772,9.772,9.772,9.772
1991-10-29,9.701,9.701,9.701,9.701
1991-10-30,9.7,9.7,9.7,9.7
1991-10-31,9.699,9.699,9.699,9.699
1991-11-01,9.72,9.72,9.72,9.72
1991-11-04,9.767,9.767,9.767,9.767
1991-11-05,9.742,9.742,9.742,9.742
1991-11-06,9.67,9.67,9.67,9.67
1991-11-07,9.409,9.409,9.409,9.409
1991-11-08,9.571,9.571,9.571,9.571
1991-11-11,9.546,9.546,9.546,9.546
1991-11-12,9.593,9.593,9.593,9.593
1991-11-15,9.395,9.395,9.395,9.395
1991-11-18,9.683,9.683,9.683,9.683
1991-11-19,9.731,9.731,9.731,9.731
1991-11-21,9.802,9.802,9.802,9.802
1991-11-22,9.923,9.923,9.923,9.923
1991-11-25,9.972,9.972,9.972,9.972
1991-11-26,10.021,10.021,10.021,10.021
1991-11-27,9.971,9.971,9.971,9.971
1991-11-28,9.996,9.996,9.996,9.996
1991-11-29,9.92,9.92,9.92,9.92
1991-12-02,10.02,10.02,10.02,10.02
1991-12-03,9.994,9.994,9.994,9.994
1991-12-04,9.994,9.994,9.994,9.994
1991-12-05,9.969,9.969,9.969,9.969
1991-12-06,9.917,9.917,9.917,9.917
1991-12-09,9.942,9.942,9.942,9.942
1991-12-10,9.917,9.917,9.917,9.917
1991-12-11,9.84,9.84,9.84,9.84
1991-12-12,9.814,9.814,9.814,9.814
1991-12-13,9.66,9.66,9.66,9.66
1991-12-16,9.659,9.659,9.659,9.659
1991-12-17,9.735,9.735,9.735,9.735
1991-12-18,9.76,9.76,9.76,9.76
1991-12-19,9.914,9.914,9.914,9.914
1991-12-20,9.99,9.99,9.99,9.99
1991-12-23,10.172,10.172,10.172,10.172
1991-12-24,10.199,10.199,10.199,10.199
1991-12-27,10.174,10.174,10.174,10.174
1991-12-30,10.2,10.2,10.2,10.2
1991-12-31,10.254,10.254,10.254,10.254
1992-01-02,9.972,9.972,9.972,9.972
1992-01-03,9.897,9.897,9.897,9.897
1992-01-06,9.896,9.896,9.896,9.896
1992-01-07,9.867,9.867,9.867,9.867
1992-01-08,9.837,9.837,9.837,9.837
1992-01-09,9.748,9.748,9.748,9.748
1992-01-10,9.85,9.85,9.85,9.85
1992-01-13,9.879,9.879,9.879,9.879
1992-01-14,9.805,9.805,9.805,9.805
1992-01-15,9.73,9.73,9.73,9.73
1992-01-16,9.685,9.685,9.685,9.685
1992-01-17,9.668,9.668,9.668,9.668
1992-01-20,9.638,9.638,9.638,9.638
1992-01-21,9.667,9.667,9.667,9.667
1992-01-22,9.637,9.637,9.637,9.637
1992-01-23,9.562,9.562,9.562,9.562
1992-01-24,9.575,9.575,9.575,9.575
1992-01-27,9.53,9.53,9.53,9.53
1992-01-28,9.469,9.469,9.469,9.469
1992-01-29,9.468,9.468,9.468,9.468
1992-01-30,9.513,9.513,9.513,9.513
1992-01-31,9.571,9.571,9.571,9.571
1992-02-03,9.571,9.571,9.571,9.571
1992-02-04,9.585,9.585,9.585,9.585
1992-02-05,9.524,9.524,9.524,9.524
1992-02-06,9.493,9.493,9.493,9.493
1992-02-07,9.491,9.491,9.491,9.491
1992-02-10,9.43,9.43,9.43,9.43
1992-02-11,9.399,9.399,9.399,9.399
1992-02-12,9.414,9.414,9.414,9.414
1992-02-13,9.428,9.428,9.428,9.428
1992-02-14,9.472,9.472,9.472,9.472
1992-02-17,9.441,9.441,9.441,9.441
1992-02-18,9.394,9.394,9.394,9.394
1992-02-19,9.439,9.439,9.439,9.439
1992-02-20,9.423,9.423,9.423,9.423
1992-02-21,9.467,9.467,9.467,9.467
1992-02-24,9.482,9.482,9.482,9.482
1992-02-25,9.435,9.435,9.435,9.435
1992-02-26,9.435,9.435,9.435,9.435
1992-02-27,9.419,9.419,9.419,9.419
1992-02-28,9.448,9.448,9.448,9.448
1992-03-02,9.308,9.308,9.308,9.308
1992-03-03,9.493,9.493,9.493,9.493
1992-03-04,9.508,9.508,9.508,9.508
1992-03-05,9.57,9.57,9.57,9.57
1992-03-06,9.615,9.615,9.615,9.615
1992-03-09,9.615,9.615,9.615,9.615
1992-03-10,9.567,9.567,9.567,9.567
1992-03-11,9.724,9.724,9.724,9.724
1992-03-12,9.818,9.818,9.818,9.818
1992-03-13,10.009,10.009,10.009,10.009
1992-03-16,10.057,10.057,10.057,10.057
1992-03-17,10.025,10.025,10.025,10.025
1992-03-18,10.089,10.089,10.089,10.089
1992-03-19,10.121,10.121,10.121,10.121
1992-03-20,10.138,10.138,10.138,10.138
1992-03-23,10.17,10.17,10.17,10.17
1992-03-24,10.171,10.171,10.171,10.171
1992-03-25,10.155,10.155,10.155,10.155
1992-03-26,10.171,10.171,10.171,10.171
1992-03-27,10.237,10.237,10.237,10.237
1992-03-30,10.237,10.237,10.237,10.237
1992-03-31,10.27,10.27,10.27,10.27
1992-04-01,10.451,10.451,10.451,10.451
1992-04-02,10.534,10.534,10.534,10.534
1992-04-03,10.552,10.552,10.552,10.552
1992-04-06,10.504,10.504,10.504,10.504
1992-04-07,10.405,10.405,10.405,10.405
1992-04-08,10.274,10.274,10.274,10.274
1992-04-09,10.142,10.142,10.142,10.142
1992-04-10,9.521,9.521,9.521,9.521
1992-04-13,9.472,9.472,9.472,9.472
1992-04-15,9.389,9.389,9.389,9.389
1992-04-16,9.435,9.435,9.435,9.435
1992-04-21,9.435,9.435,9.435,9.435
1992-04-22,9.467,9.467,9.467,9.467
1992-04-23,9.45,9.45,9.45,9.45
1992-04-24,9.498,9.498,9.498,9.498
1992-04-27,9.548,9.548,9.548,9.548
1992-04-28,9.481,9.481,9.481,9.481
1992-04-29,9.464,9.464,9.464,9.464
1992-04-30,9.497,9.497,9.497,9.497
1992-05-01,9.395,9.395,9.395,9.395
1992-05-05,9.395,9.395,9.395,9.395
1992-05-06,9.394,9.394,9.394,9.394
1992-05-07,9.361,9.361,9.361,9.361
1992-05-08,9.342,9.342,9.342,9.342
1992-05-11,9.342,9.342,9.342,9.342
1992-05-12,9.307,9.307,9.307,9.307
1992-05-13,9.24,9.24,9.24,9.24
1992-05-14,9.222,9.222,9.222,9.222
1992-05-15,9.271,9.271,9.271,9.271
1992-05-18,9.22,9.22,9.22,9.22
1992-05-19,9.219,9.219,9.219,9.219
1992-05-20,9.201,9.201,9.201,9.201
1992-05-21,9.184,9.184,9.184,9.184
1992-05-22,9.181,9.181,9.181,9.181
1992-05-26,9.197,9.197,9.197,9.197
1992-05-27,9.197,9.197,9.197,9.197
1992-05-28,9.179,9.179,9.179,9.179
1992-05-29,9.162,9.162,9.162,9.162
1992-06-01,9.178,9.178,9.178,9.178
1992-06-02,9.194,9.194,9.194,9.194
1992-06-03,9.227,9.227,9.227,9.227
1992-06-04,9.26,9.26,9.26,9.26
1992-06-05,9.308,9.308,9.308,9.308
1992-06-08,9.335,9.335,9.335,9.335
1992-06-09,9.351,9.351,9.351,9.351
1992-06-10,9.315,9.315,9.315,9.315
1992-06-11,9.314,9.314,9.314,9.314
1992-06-12,9.258,9.258,9.258,9.258
1992-06-15,9.327,9.327,9.327,9.327
1992-06-16,9.29,9.29,9.29,9.29
1992-06-17,9.254,9.254,9.254,9.254
1992-06-18,9.253,9.253,9.253,9.253
1992-06-19,9.214,9.214,9.214,9.214
1992-06-22,9.23,9.23,9.23,9.23
1992-06-23,9.282,9.282,9.282,9.282
1992-06-24,9.298,9.298,9.298,9.298
1992-06-25,9.244,9.244,9.244,9.244
1992-06-26,9.258,9.258,9.258,9.258
1992-06-29,9.257,9.257,9.257,9.257
1992-06-30,9.309,9.309,9.309,9.309
1992-07-01,9.237,9.237,9.237,9.237
1992-07-02,9.146,9.146,9.146,9.146
1992-07-03,9.053,9.053,9.053,9.053
1992-07-06,9.087,9.087,9.087,9.087
1992-07-07,9.104,9.104,9.104,9.104
1992-07-08,9.21,9.21,9.21,9.21
1992-07-09,9.227,9.227,9.227,9.227
1992-07-10,9.259,9.259,9.259,9.259
1992-07-13,9.385,9.385,9.385,9.385
1992-07-14,9.42,9.42,9.42,9.42
1992-07-15,9.401,9.401,9.401,9.401
1992-07-16,9.327,9.327,9.327,9.327
1992-07-17,9.434,9.434,9.434,9.434
1992-07-20,9.561,9.561,9.561,9.561
1992-07-21,9.542,9.542,9.542,9.542
1992-07-22,9.523,9.523,9.523,9.523
1992-07-23,9.541,9.541,9.541,9.541
1992-07-24,9.538,9.538,9.538,9.538
1992-07-27,9.537,9.537,9.537,9.537
1992-07-28,9.555,9.555,9.555,9.555
1992-07-29,9.573,9.573,9.573,9.573
1992-07-30,9.61,9.61,9.61,9.61
1992-07-31,9.701,9.701,9.701,9.701
1992-08-03,9.738,9.738,9.738,9.738
1992-08-04,9.681,9.681,9.681,9.681
1992-08-05,9.737,9.737,9.737,9.737
1992-08-06,9.756,9.756,9.756,9.756
1992-08-07,9.679,9.679,9.679,9.679
1992-08-10,9.64,9.64,9.64,9.64
1992-08-11,9.639,9.639,9.639,9.639
1992-08-12,9.639,9.639,9.639,9.639
1992-08-13,9.657,9.657,9.657,9.657
1992-08-14,9.541,9.541,9.541,9.541
1992-08-17,9.521,9.521,9.521,9.521
1992-08-18,9.616,9.616,9.616,9.616
1992-08-19,9.596,9.596,9.596,9.596
1992-08-20,9.653,9.653,9.653,9.653
1992-08-21,9.71,9.71,9.71,9.71
1992-08-24,9.942,9.942,9.942,9.942
1992-08-25,10.137,10.137,10.137,10.137
1992-08-26,10.176,10.176,10.176,10.176
1992-08-27,10.137,10.137,10.137,10.137
1992-08-28,10.138,10.138,10.138,10.138
1992-09-01,10.1,10.1,10.1,10.1
1992-09-02,9.921,9.921,9.921,9.921
1992-09-03,9.763,9.763,9.763,9.763
1992-09-04,9.723,9.723,9.723,9.723
1992-09-07,9.644,9.644,9.644,9.644
1992-09-08,9.644,9.644,9.644,9.644
1992-09-09,10.059,10.059,10.059,10.059
1992-09-10,10,10,10,10
1992-09-11,9.98,9.98,9.98,9.98
1992-09-14,9.58,9.58,9.58,9.58
1992-09-15,9.58,9.58,9.58,9.58
1992-09-16,10.485,10.485,10.485,10.485
1992-09-18,8.84,8.84,8.84,8.84
1992-09-21,8.464,8.464,8.464,8.464
1992-09-22,8.168,8.168,8.168,8.168
1992-09-23,8.146,8.146,8.146,8.146
1992-09-24,8.163,8.163,8.163,8.163
1992-09-25,8.155,8.155,8.155,8.155
1992-09-28,8.132,8.132,8.132,8.132
1992-09-29,8.169,8.169,8.169,8.169
1992-09-30,8.166,8.166,8.166,8.166
1992-10-01,8.085,8.085,8.085,8.085
1992-10-02,8.136,8.136,8.136,8.136
1992-10-05,8.173,8.173,8.173,8.173
1992-10-06,8.131,8.131,8.131,8.131
1992-10-07,8.048,8.048,8.048,8.048
1992-10-08,7.965,7.965,7.965,7.965
1992-10-09,7.895,7.895,7.895,7.895
1992-10-12,7.892,7.892,7.892,7.892
1992-10-13,7.87,7.87,7.87,7.87
1992-10-14,7.808,7.808,7.808,7.808
1992-10-15,7.683,7.683,7.683,7.683
1992-10-16,7.112,7.112,7.112,7.112
1992-10-19,6.968,6.968,6.968,6.968
1992-10-20,6.804,6.804,6.804,6.804
1992-10-21,6.78,6.78,6.78,6.78
1992-10-22,6.695,6.695,6.695,6.695
1992-10-23,6.64,6.64,6.64,6.64
1992-10-26,6.637,6.637,6.637,6.637
1992-10-27,6.59,6.59,6.59,6.59
1992-10-28,6.485,6.485,6.485,6.485
1992-10-29,6.56,6.56,6.56,6.56
1992-10-30,6.584,6.584,6.584,6.584
1992-11-02,6.559,6.559,6.559,6.559
1992-11-03,6.473,6.473,6.473,6.473
1992-11-04,6.427,6.427,6.427,6.427
1992-11-05,6.361,6.361,6.361,6.361
1992-11-06,6.322,6.322,6.322,6.322
1992-11-09,6.176,6.176,6.176,6.176
1992-11-10,6.213,6.213,6.213,6.213
1992-11-11,6.227,6.227,6.227,6.227
1992-11-12,6.28,6.28,6.28,6.28
1992-11-13,6.448,6.448,6.448,6.448
1992-11-16,6.527,6.527,6.527,6.527
1992-11-17,6.562,6.562,6.562,6.562
1992-11-18,6.473,6.473,6.473,6.473
1992-11-19,6.489,6.489,6.489,6.489
1992-11-20,6.495,6.495,6.495,6.495
1992-11-23,6.529,6.529,6.529,6.529
1992-11-24,6.524,6.524,6.524,6.524
1992-11-25,6.518,6.518,6.518,6.518
1992-11-26,6.513,6.513,6.513,6.513
1992-11-27,6.625,6.625,6.625,6.625
1992-11-30,6.839,6.839,6.839,6.839
1992-12-01,6.897,6.897,6.897,6.897
1992-12-02,6.869,6.869,6.869,6.869
1992-12-03,6.736,6.736,6.736,6.736
1992-12-04,6.698,6.698,6.698,6.698
1992-12-07,6.713,6.713,6.713,6.713
1992-12-08,6.887,6.887,6.887,6.887
1992-12-09,6.881,6.881,6.881,6.881
1992-12-10,6.851,6.851,6.851,6.851
1992-12-11,6.793,6.793,6.793,6.793
1992-12-14,6.809,6.809,6.809,6.809
1992-12-15,6.781,6.781,6.781,6.781
1992-12-16,6.842,6.842,6.842,6.842
1992-12-17,6.814,6.814,6.814,6.814
1992-12-18,6.753,6.753,6.753,6.753
1992-12-21,6.767,6.767,6.767,6.767
1992-12-22,6.741,6.741,6.741,6.741
1992-12-23,6.713,6.713,6.713,6.713
1992-12-24,6.683,6.683,6.683,6.683
1992-12-25,6.72,6.72,6.72,6.72
1992-12-29,6.654,6.654,6.654,6.654
1992-12-30,6.627,6.627,6.627,6.627
1992-12-31,6.602,6.602,6.602,6.602
1993-01-04,6.64,6.64,6.64,6.64
1993-01-05,6.611,6.611,6.611,6.611
1993-01-06,6.627,6.627,6.627,6.627
1993-01-07,6.665,6.665,6.665,6.665
1993-01-08,6.648,6.648,6.648,6.648
1993-01-11,6.64,6.64,6.64,6.64
1993-01-12,6.891,6.891,6.891,6.891
1993-01-13,6.809,6.809,6.809,6.809
1993-01-14,6.74,6.74,6.74,6.74
1993-01-15,6.703,6.703,6.703,6.703
1993-01-18,6.686,6.686,6.686,6.686
1993-01-19,6.657,6.657,6.657,6.657
1993-01-20,6.584,6.584,6.584,6.584
1993-01-21,6.517,6.517,6.517,6.517
1993-01-22,6.48,6.48,6.48,6.48
1993-01-25,6.502,6.502,6.502,6.502
1993-01-26,6.145,6.145,6.145,6.145
1993-01-27,6.128,6.128,6.128,6.128
1993-01-28,6.202,6.202,6.202,6.202
1993-01-29,6.177,6.177,6.177,6.177
1993-02-01,5.99,5.99,5.99,5.99
1993-02-02,5.971,5.971,5.971,5.971
1993-02-03,5.967,5.967,5.967,5.967
1993-02-04,5.925,5.925,5.925,5.925
1993-02-05,5.937,5.937,5.937,5.937
1993-02-08,5.933,5.933,5.933,5.933
1993-02-09,5.902,5.902,5.902,5.902
1993-02-10,6.016,6.016,6.016,6.016
1993-02-11,6.025,6.025,6.025,6.025
1993-02-12,5.933,5.933,5.933,5.933
1993-02-15,5.955,5.955,5.955,5.955
1993-02-16,5.952,5.952,5.952,5.952
1993-02-17,6.026,6.026,6.026,6.026
1993-02-18,6.022,6.022,6.022,6.022
1993-02-19,5.969,5.969,5.969,5.969
1993-02-22,5.911,5.911,5.911,5.911
1993-02-23,5.92,5.92,5.92,5.92
1993-02-24,5.835,5.835,5.835,5.835
1993-02-25,5.924,5.924,5.924,5.924
1993-02-26,5.884,5.884,5.884,5.884
1993-03-01,5.839,5.839,5.839,5.839
1993-03-02,5.875,5.875,5.875,5.875
1993-03-03,5.898,5.898,5.898,5.898
1993-03-04,5.92,5.92,5.92,5.92
1993-03-05,5.852,5.852,5.852,5.852
1993-03-08,5.834,5.834,5.834,5.834
1993-03-09,5.749,5.749,5.749,5.749
1993-03-10,5.771,5.771,5.771,5.771
1993-03-11,5.834,5.834,5.834,5.834
1993-03-12,5.78,5.78,5.78,5.78
1993-03-15,5.775,5.775,5.775,5.775
1993-03-16,5.879,5.879,5.879,5.879
1993-03-17,5.888,5.888,5.888,5.888
1993-03-18,5.911,5.911,5.911,5.911
1993-03-19,5.98,5.98,5.98,5.98
1993-03-22,6.086,6.086,6.086,6.086
1993-03-23,6.098,6.098,6.098,6.098
1993-03-24,6.118,6.118,6.118,6.118
1993-03-25,6.142,6.142,6.142,6.142
1993-03-26,6.129,6.129,6.129,6.129
1993-03-29,6.125,6.125,6.125,6.125
1993-03-30,6.092,6.092,6.092,6.092
1993-03-31,6.074,6.074,6.074,6.074
1993-04-01,6.125,6.125,6.125,6.125
1993-04-02,6.098,6.098,6.098,6.098
1993-04-05,6.094,6.094,6.094,6.094
1993-04-06,6.09,6.09,6.09,6.09
1993-04-07,6.085,6.085,6.085,6.085
1993-04-08,6.062,6.062,6.062,6.062
1993-04-09,6.058,6.058,6.058,6.058
1993-04-13,6.03,6.03,6.03,6.03
1993-04-14,6.04,6.04,6.04,6.04
1993-04-15,6.036,6.036,6.036,6.036
1993-04-16,6.392,6.392,6.392,6.392
1993-04-19,6.532,6.532,6.532,6.532
1993-04-20,6.514,6.514,6.514,6.514
1993-04-21,6.495,6.495,6.495,6.495
1993-04-22,6.607,6.607,6.607,6.607
1993-04-23,6.654,6.654,6.654,6.654
1993-04-26,6.635,6.635,6.635,6.635
1993-04-27,6.587,6.587,6.587,6.587
1993-04-28,6.525,6.525,6.525,6.525
1993-04-29,6.521,6.521,6.521,6.521
1993-04-30,6.423,6.423,6.423,6.423
1993-05-04,6.545,6.545,6.545,6.545
1993-05-05,6.541,6.541,6.541,6.541
1993-05-06,6.537,6.537,6.537,6.537
1993-05-07,6.451,6.451,6.451,6.451
1993-05-10,6.388,6.388,6.388,6.388
1993-05-11,6.398,6.398,6.398,6.398
1993-05-12,6.35,6.35,6.35,6.35
1993-05-13,6.36,6.36,6.36,6.36
1993-05-14,6.392,6.392,6.392,6.392
1993-05-17,6.417,6.417,6.417,6.417
1993-05-18,6.472,6.472,6.472,6.472
1993-05-19,6.424,6.424,6.424,6.424
1993-05-20,6.434,6.434,6.434,6.434
1993-05-21,6.452,6.452,6.452,6.452
1993-05-24,6.402,6.402,6.402,6.402
1993-05-25,6.353,6.353,6.353,6.353
1993-05-26,6.334,6.334,6.334,6.334
1993-05-27,6.299,6.299,6.299,6.299
1993-05-28,6.327,6.327,6.327,6.327
1993-06-01,6.307,6.307,6.307,6.307
1993-06-02,6.288,6.288,6.288,6.288
1993-06-03,6.314,6.314,6.314,6.314
1993-06-04,6.285,6.285,6.285,6.285
