Date,Open,High,Low,Close 
2001-01-26,1094,1094,1090,1090
2001-01-29,1082,1082,1075,1075
2001-01-30,1054,1054,1050,1050
2001-01-31,1055,1055,1050,1050
2001-02-01,1042,1056,1042,1056
2001-02-02,1060,1060,1060,1060
2001-02-05,1065,1075,1065,1075
2001-02-06,1081,1081,1075,1075
2001-02-07,1072,1074,1072,1074
2001-02-08,1058,1058,1040,1040
2001-02-09,1030,1030,1015,1015
2001-02-12,985,985,975,975
2001-02-13,968,975,968,975
2001-02-14,982,982,975,975
2001-02-15,975,975,970,970
2001-02-16,980,980,980,980
2001-02-19,974,974,974,974
2001-02-20,965,968,965,968
2001-02-21,954,954,935,935
2001-02-22,915,915,893,893
2001-02-23,870,870,851,851
2001-02-26,840,853,840,853
2001-02-27,849,849,844,844
2001-02-28,845,845,839,839
2001-03-01,822,822,792,792
2001-03-02,774,774,770,770
2001-03-05,750,756,750,756
2001-03-06,770,770,770,770
2001-03-07,770,775,770,775
2001-03-08,812,812,810,810
2001-03-09,828,828,815,815
2001-03-12,785,785,785,785
2001-03-13,780,788,780,788
2001-03-14,795,795,795,795
2001-03-15,800,800,800,800
2001-03-16,800,803,800,803
2001-03-19,805,805,805,805
2001-03-20,797,797,787,787
2001-03-21,785,785,779,779
2001-03-22,776,776,774,774
2001-03-23,772,772,770,770
2001-03-26,774,774,771,771
2001-03-27,771,771,768,768
2001-03-28,765,765,754,754
2001-03-29,745,745,742,742
2001-03-30,735,738,735,738
2001-04-02,735,735,725,725
2001-04-03,715,715,710,710
2001-04-04,692,697,692,697
2001-04-05,680,685,680,685
2001-04-06,680,683,680,683
2001-04-09,685,685,682,682
2001-04-10,670,677,670,677
2001-04-11,665,665,663,663
2001-04-12,655,655,650,650
2001-04-17,688,735,688,735
2001-04-18,765,765,745,745
2001-04-19,690,710,690,710
2001-04-20,695,695,692,692
2001-04-23,718,720,718,720
2001-04-24,705,710,705,710
2001-04-25,710,710,710,710
2001-04-26,705,705,705,705
2001-04-27,690,690,685,685
2001-04-30,685,685,682,682
2001-05-01,675,675,675,675
2001-05-02,671,671,670,670
2001-05-03,670,670,670,670
2001-05-04,673,673,673,673
2001-05-08,670,670,670,670
2001-05-09,665,665,665,665
2001-05-10,665,665,655,655
2001-05-11,655,655,652,652
2001-05-14,635,635,630,630
2001-05-15,638,638,638,638
2001-05-16,640,640,638,638
2001-05-17,638,640,638,640
2001-05-18,650,655,650,655
2001-05-21,655,655,650,650
2001-05-22,655,655,647,647
2001-05-23,640,643,640,643
2001-05-24,645,647,645,647
2001-05-25,650,660,650,660
2001-05-29,665,665,663,663
2001-05-30,660,660,653,653
2001-05-31,650,650,645,645
2001-06-01,645,645,637,637
2001-06-04,638,638,638,638
2001-06-05,630,630,629,629
2001-06-06,627,630,627,630
2001-06-07,625,625,620,620
2001-06-08,617,617,616,616
2001-06-11,614,614,614,614
2001-06-12,605,605,600,600
2001-06-13,596.5,598,596.5,598
2001-06-14,600,601.5,600,601.5
2001-06-15,605,607.5,605,607.5
2001-06-18,608,608,608,608
2001-06-19,612,612,612,612
2001-06-20,618,620,618,620
2001-06-21,620,620,620,620
2001-06-22,613,613,613,613
2001-06-25,612,612,611.5,611.5
2001-06-26,609,609,608,608
2001-06-27,608,608,608,608
2001-06-28,600,600,595,595
2001-06-29,594,602,594,602
2001-07-02,598,598,598,598
2001-07-03,595,595,588,588
2001-07-04,587,587,587,587
2001-07-05,582,585,582,585
2001-07-06,580,580,573,573
2001-07-09,572,572,570,570
2001-07-10,560,563,560,563
2001-07-11,563,563,563,563
2001-07-12,563,563,563,563
2001-07-13,565,565,559,559
2001-07-16,553,553,543,543
2001-07-17,534,534,527,527
2001-07-18,518,518,512,512
2001-07-19,518,518,512,512
2001-07-20,485,485,483,483
2001-07-23,480,480,477,477
2001-07-24,455,462,455,462
2001-07-25,468,468,462,462
2001-07-26,459,460,459,460
2001-07-27,457,457,455,455
2001-07-30,444,444,440,440
2001-07-31,438,457,438,457
2001-08-01,460,466,460,466
2001-08-02,470,470,466,466
2001-08-03,485,485,482,482
2001-08-06,475,475,473,473
2001-08-07,450,450,438,438
2001-08-08,442,442,441,441
2001-08-09,445,448,445,448
2001-08-10,460,468,460,468
2001-08-13,475,475,468,468
2001-08-14,458,458,455,455
2001-08-15,443,443,443,443
2001-08-16,440,440,440,440
2001-08-17,455,455,448,448
2001-08-20,440,445,440,445
2001-08-21,445,447,445,447
2001-08-22,447,449,447,449
2001-08-23,448,448,444,444
2001-08-24,446,446,446,446
2001-08-28,460,464,460,464
2001-08-29,473,473,470,470
2001-08-30,450,450,445,445
2001-08-31,453,455,453,455
2001-09-03,457,457,457,457
2001-09-04,455,455,455,455
2001-09-05,455,457,455,457
2001-09-06,458,458,455,455
2001-09-07,455,456,455,456
2001-09-10,460,460,455,455
2001-09-11,455,460,455,460
2001-09-12,465,465,465,465
2001-09-13,458,458,450,450
2001-09-14,460,463,460,463
2001-09-17,465,465,465,465
2001-09-18,463,466,463,466
2001-09-19,465,465,465,465
2001-09-20,455,457,455,457
2001-09-21,454,454,450,450
2001-09-24,435,435,432,432
2001-09-25,425,425,420,420
2001-09-26,415,415,400,400
2001-09-27,382,382,378,378
2001-09-28,363,363,360,360
2001-10-01,330,330,325,325
2001-10-02,315,320,315,320
2001-10-03,350,350,349,349
2001-10-04,335,341,335,341
2001-10-05,348,348,348,348
2001-10-08,348,348,348,348
2001-10-09,345,345,345,345
2001-10-10,340,345,340,345
2001-10-11,348,348,348,348
2001-10-12,350,350,350,350
2001-10-15,354.5,360,354.5,360
2001-10-16,354.5,354.5,351.5,351.5
2001-10-17,335,335,330,330
2001-10-18,330,330,327,327
2001-10-19,325,325,322,322
2001-10-22,317.25,317.25,317,317
2001-10-23,316,320,316,320
2001-10-24,320,320,318,318
2001-10-25,318,318,318,318
2001-10-26,320,328,320,328
2001-10-29,345,346.5,345,346.5
2001-10-30,340,340,330,330
2001-10-31,330,330,320,320
2001-11-01,315,319,315,319
2001-11-02,326,331,326,331
2001-11-05,325,325,325,325
2001-11-06,328,328,327,327
2001-11-07,328,328,327,327
2001-11-08,323,323,323,323
2001-11-09,323,323,323,323
2001-11-12,328,334,328,334
2001-11-13,322,322,315,315
2001-11-14,319,319,318,318
2001-11-15,320.5,323,320.5,323
2001-11-16,328.5,336,328.5,336
2001-11-19,338,338,336,336
2001-11-20,338,338,328,328
2001-11-21,332.5,332.5,332.5,332.5
2001-11-22,330,330,328,328
2001-11-23,330,330,330,330
2001-11-26,333.5,333.5,333,333
2001-11-27,333,333,332,332
2001-11-28,333,333,333,333
2001-11-29,333,335.5,333,335.5
2001-11-30,338,347,338,347
2001-12-03,355,355,355,355
